Reporting_country,Partner_country,Export_value
MNG,SWZ,86.81188
MNG,SYR,1.19532
MNG,THA,37307.54028
MNG,TJK,25.37586
MNG,TKM,14.02277
MNG,TTO,6.89626
MNG,TUN,773.84897
MNG,TUR,71203.58033
MNG,TZA,17.2173
MNG,UGA,0.07537
MNG,UKR,28582.24116
MNG,URY,303.00911
MNG,USA,213493.761
MNG,UZB,3452.05057
MNG,VCT,0.34555
MNG,VNM,79716.58968
MNG,WLD,6844468.53187
MNG,ZAF,3182.41936
MNG,ZAR,6.74499
MNT,ABW,4.0029498432
MNT,AFG,3.74738326116
MNT,ALB,50366.6419862649
MNT,AND,49.350598991232
MNT,ARE,734.676289322976
MNT,ARG,4809.39476475427
MNT,ARM,7.970306080968
MNT,AUS,732.163574775864
MNT,AUT,41176.8548017023
MNT,AZE,1.171820982024
MNT,BEL,27573.5062273551
MNT,BEN,0.525872157888
MNT,BFA,1.342596948
MNT,BGD,8379.99959879544
MNT,BGR,17973.6932943229
MNT,BHS,12.185244293376
MNT,BIH,152317.963137816
MNT,BLR,3795.28882364755
MNT,BOL,124.652130185352
MNT,BRA,14023.368945711
MNT,BRB,35.872676332416
MNT,BRN,0.147697493328
MNT,CAF,1.285853004744
MNT,CAN,4429.99755625443
MNT,CHE,63253.1199457912
MNT,CHL,446.56951035312
MNT,CHN,289705.622965882
MNT,CIV,37.714033260288
MNT,CMR,12.455053049208
MNT,COL,772.36432233576
MNT,COM,1.602114432072
MNT,CRI,741.02633521224
MNT,CUB,530.151174053424
MNT,CYM,1.220367395016
MNT,CYP,284.433433720128
MNT,CZE,37797.8101624255
MNT,DEU,272663.47402692
MNT,DMA,82.027717151688
MNT,DNK,13172.6948351552
MNT,DZA,3619.58051135604
MNT,EAS,376406.309927604
MNT,ECS,2426504.96328201
MNT,ECU,8129.2834587426
MNT,EGY,1801.31706719395
MNT,ESH,0.400862778624
MNT,ESP,63507.1498280345
MNT,EST,529.319591979024
MNT,ETH,10.302012535584
MNT,FIN,3934.40770210118
MNT,FJI,1.254446882304
MNT,FLK,450.067430821008
MNT,FRA,57396.5323280599
MNT,FRO,28.516771004568
MNT,GAB,46.263406728
MNT,GBR,26448.1612673678
MNT,GEO,158.316879221424
MNT,GHA,35.682063052944
MNT,GIN,0.294815363304
MNT,GMB,0.894725532624
MNT,GNB,0.413886560472
MNT,GNQ,0.605067634248
MNT,GRC,174321.78909643
MNT,GRD,18.033490137432
MNT,GRL,0.002389467696
MNT,GTM,62.728128519672
MNT,GUM,0.078911579208
MNT,GUY,0.558461185128
MNT,HKG,608.136373196352
MNT,HND,21.211340224536
MNT,HRV,163348.980442856
MNT,HTI,1.030499345568
MNT,HUN,28800.8992488497
MNT,IDN,6564.70698455141
MNT,IND,12346.7663714435
MNT,IOT,4.112889015312
MNT,IRL,16161.784544866
MNT,IRN,1582.7810123627
MNT,IRQ,2.268846893544
MNT,ISL,93.392475017688
MNT,ISR,12988.4244804856
MNT,ITA,183660.746017634
MNT,JAM,11.098391363136
MNT,JOR,641.305000130256
MNT,JPN,18970.5487454665
MNT,KAZ,219.285283073472
MNT,KEN,384.481037604048
MNT,KGZ,770.047224755424
MNT,KHM,3218.55569843254
MNT,KIR,4.719340648176
MNT,KOR,14183.2715561331
MNT,KWT,0.766569626592
MNT,LAO,50.331191583288
MNT,LBN,71.986937312136
MNT,LCN,35751.2042525206
MNT,LKA,406.316277307248
MNT,LTU,1150.60519407742
MNT,LUX,644.980829480064
MNT,LVA,1224.0246645895
MNT,MAC,0.115203098472
MNT,MAR,1191.76552584012
MNT,MDA,384.562906445256
MNT,MDG,32.276586595176
MNT,MDV,0.981243189696
MNT,MEA,23701.6203788345
MNT,MEX,4854.80494225003
MNT,MHL,0.119449726704
MNT,MKD,37618.9377454007
MNT,MLT,18.262003686696
MNT,MMR,1031.09393266572
MNT,MNG,0.34783315644
MNT,MNP,0.143036848416
MNT,MOZ,29.73633402432
MNT,MRT,39.831160784184
MNT,MUS,139.356997189872
MNT,MWI,0.451775001216
MNT,MYS,8694.78444154874
MNT,NAC,40983.9857109477
MNT,NAM,114.882779681208
MNT,NCL,9.07861690428
MNT,NGA,2.261335448064
MNT,NIC,103.645397004072
MNT,NLD,58088.8980881378
MNT,NOR,5827.26470893459
MNT,NPL,20.2486686402
MNT,NZL,484.40406978348
MNT,OAS,4878.09429133673
MNT,OMN,15.70306122
MNT,PAK,1694.70280389379
MNT,PAN,28.26763942464
MNT,PER,336.424264395912
MNT,PHL,881.532867457704
MNT,PLW,0.216305971728
MNT,PNG,5.3869484592
MNT,POL,51956.3043225497
MNT,PRT,4590.83606912515
MNT,PRY,503.0506713078
MNT,PYF,0.036504442128
MNT,QAT,1.9349365266
MNT,ROM,35806.1769614453
MNT,RUS,12474.7840432206
MNT,RWA,24.149758551072
MNT,SAS,22852.762346531
MNT,SAU,273.926305492224
MNT,SEN,22.314233343864
MNT,SER,591588.828101247
MNT,SGP,1693.3684636213
MNT,SHN,0.248410008
MNT,SLV,13.028537125296
MNT,SMR,44.395292493552
MNT,SOM,0.128723700336
MNT,SPM,7.21571928
MNT,SSF,3639.31335070011
MNT,SUD,0.011166621312
MNT,SUR,6.602347654056
MNT,SVK,9453.44198463403
MNT,SVN,54635.8750321729
MNT,SWE,19613.6598637906
MNT,SWZ,3.857842911384
MNT,SYC,19.600732536
MNT,SYR,10.368420811056
MNT,TCA,0.122655398712
MNT,TCD,0.015626172408
MNT,THA,4711.86218208182
MNT,TJK,0.173733227976
MNT,TKL,0.046322551968
MNT,TKM,0.771999159624
MNT,TTO,2.144925786696
MNT,TUN,746.553410574048
MNT,TUR,129833.421773286
MNT,TZA,11.1743101932
MNT,UGA,19.152790146336
MNT,UKR,8118.44488058974
MNT,UMI,0.27407904216
MNT,UNS,10328.7288781668
MNT,URY,69.082598472888
MNT,USA,36553.9881546933
MNT,UZB,13.512700059936
MNT,VAT,16.597491026424
MNT,VEN,7.250366561592
MNT,VGB,0.144527308464
MNT,VNM,24853.774953448
MNT,VUT,0.507631765872
MNT,WLD,2945526.10131711
MNT,ZAF,2570.5858223005
MNT,ZAR,1.628043705288
MNT,ZMB,11.30655894984
MNT,ZWE,62.739401602416
MAR,AFG,371.794642646515
MAR,AGO,20135.2613047746
MAR,ALB,1084.43894937087
MAR,AND,0.011125346
MAR,ARE,1023421.21019598
MAR,ARG,828291.831490322
MAR,ARM,55.860595898266
MAR,ASM,0.05195536582
MAR,AUS,34755.6711672697
MAR,AUT,287523.727846376
MAR,BDI,131.6339813374
MAR,BEL,1055944.28716279
MAR,BEN,203.99723684596
MAR,BFA,1141.27826643252
MAR,BGD,62807.9229976
MAR,BGR,187681.716275769
MAR,BHR,131397.186176696
MAR,BHS,2.76887611248
MAR,BIH,7371.31135529812
MAR,BLR,79668.2511328285
MAR,BLZ,48.1682980416
MAR,BMU,53.9429088829
MAR,BOL,334.80415996172
MAR,BRA,849034.430687737
MAR,BRB,91.70133192576
MAR,CAF,1458.07916899012
MAR,CAN,572383.254211545
MAR,CHE,317267.828316139
MAR,CHL,40009.5379016341
MAR,CHN,6871696.72438688
MAR,CIV,27013.5370127995
MAR,CMR,4936.78981976024
MAR,COG,3152.30591009415
MAR,COL,40116.2017670219
MAR,CPV,546.70094873498
MAR,CRI,10850.8341796895
MAR,CUB,795.56592722472
MAR,CUW,0.4155316731
MAR,CYP,1608.11502887882
MAR,CZE,516961.870208576
MAR,DEU,2574981.47873926
MAR,DJI,0.5045344411
MAR,DMA,56.38303102108
MAR,DNK,134847.071749089
MAR,DOM,261.789953783492
MAR,DZA,649313.259660218
MAR,EAS,8789177.16846364
MAR,ECS,36301102.278962
MAR,ECU,30491.982401945
MAR,EGY,819676.218980725
MAR,ERI,4.18613393942
MAR,ESP,9229664.28377478
MAR,EST,22813.9598872568
MAR,ETH,3376.0502144395
MAR,FIN,182099.90077626
MAR,FLK,21573.6853249866
MAR,FRA,6190089.22223931
MAR,FRO,11.575922513
MAR,FSM,0.03682489526
MAR,GAB,26065.119674297
MAR,GBR,727695.979271127
MAR,GEO,4761.50212346048
MAR,GHA,5872.14535345108
MAR,GIB,45.1833677098
MAR,GIN,5996.03493137382
MAR,GMB,607.65160180982
MAR,GNB,90.44750543156
MAR,GNQ,205.64211925206
MAR,GRC,174763.613294035
MAR,GRL,5214.42444347794
MAR,GTM,26565.2614950359
MAR,GUY,35.284034839
MAR,HKG,19878.3250969184
MAR,HND,1483.50280966932
MAR,HRV,18482.6745743189
MAR,HTI,0.54936958548
MAR,HUN,295629.629710805
MAR,IDN,118263.986496345
MAR,IND,1070271.58848823
MAR,IOT,0.00022250692
MAR,IRL,169817.601112033
MAR,IRN,9766.00857448104
MAR,IRQ,4372.58094295096
MAR,ISL,708.567184487719
MAR,ISR,10785.6327933537
MAR,ITA,2972395.24765672
MAR,JAM,31.43533264376
MAR,JOR,53458.3475195908
MAR,JPN,434114.875948102
MAR,KAZ,215853.139635053
MAR,KEN,20976.515801671
MAR,KGZ,277.110118168
MAR,KHM,5971.93839428025
MAR,KOR,416731.689094735
MAR,KWT,32888.9078844147
MAR,LAO,208.92253877362
MAR,LBN,20222.1072853857
MAR,LBR,3258.2567197934
MAR,LBY,36440.6385131926
MAR,LCA,27.14929309726
MAR,LCN,2338336.78234778
MAR,LKA,16079.730947184
MAR,LSO,8.09769433956
MAR,LTU,62444.4282758198
MAR,LUX,17257.2136828186
MAR,LVA,23523.4860576567
MAR,MAC,19.379290261457
MAR,MDA,6563.90607850528
MAR,MDG,11545.5151623266
MAR,MDV,7.67003603932
MAR,MEA,5040649.17846075
MAR,MEX,161016.620306891
MAR,MKD,4810.04219607683
MAR,MLI,4100.41848865608
MAR,MLT,1674.41644603826
MAR,MMR,4105.53910715812
MAR,MNG,120.47592682016
MAR,MNT,843.40547129202
MAR,MOZ,1198.64344299848
MAR,MRT,423.590662360826
MAR,MUS,131.250087923255
MAR,MWI,4162.95127718558
MAR,MYS,172337.628591381
MAR,NAC,4318721.89173846
MAR,NAM,132.18435220402
MAR,NCL,2.72337344734
MAR,NER,16.914163908142
MAR,NGA,31582.0159696344
MAR,NIC,110.72912244302
MAR,NLD,906195.933431772
MAR,NOR,101960.175791158
MAR,NPL,144.34713671852
MAR,NZL,36597.5055368941
MAR,OAS,132098.705951796
MAR,OMN,19266.3538147409
MAR,PAK,43055.6257589801
MAR,PAN,56.66483603526
MAR,PCN,0.00011125346
MAR,PER,53564.3675167044
MAR,PHL,29371.1531611679
MAR,PLW,0.205818901
MAR,POL,691808.243164773
MAR,PRT,1639162.35924892
MAR,PRY,242.04491888482
MAR,PSE,418.69483147472
MAR,PYF,0.27891242422
MAR,QAT,156530.150565355
MAR,ROM,758794.024843595
MAR,RUS,2015891.03952488
MAR,RWA,209.68484748154
MAR,SAS,1192738.6800074
MAR,SAU,1815291.19099993
MAR,SEN,15679.8223215632
MAR,SER,14108.5706126644
MAR,SGP,148704.2018067
MAR,SGS,14.36960814706
MAR,SLB,8.58075686288
MAR,SLE,589.74998890436
MAR,SLV,108.645570981744
MAR,SMR,1412.91571787473
MAR,SOM,2603.46219858142
MAR,SSF,450883.086291877
MAR,SUD,406.5874511833
MAR,SUR,2179.24712840141
MAR,SVK,246475.037822124
MAR,SVN,67769.2044021398
MAR,SWE,345124.927371675
MAR,SWZ,4779.48486350151
MAR,SXM,1847.22485898192
MAR,SYC,416.96194758176
MAR,SYR,2484.03743895272
MAR,TCD,26.96906249206
MAR,TGO,45343.117164908
MAR,THA,162394.099652789
MAR,TJK,331.75970902882
MAR,TKL,2.92674477222
MAR,TKM,50615.1726684835
MAR,TTO,283577.773090854
MAR,TUN,253660.426134299
MAR,TUR,3382462.82219279
MAR,TUV,0.1290540136
MAR,TZA,16158.8606080913
MAR,UGA,32398.6621134571
MAR,UKR,578594.843232323
MAR,UNS,91467.1612130392
MAR,URY,4946.53003236988
MAR,USA,3746284.69461803
MAR,UZB,9678.36725623484
MAR,VEN,2157.75262394396
MAR,VGB,2.53758016914
MAR,VNM,333893.045571257
MAR,WLD,58677639.3342107
MAR,ZAF,146213.366191698
MAR,ZAR,7038.98338473378
MAR,ZMB,949.7357431801
MAR,ZWE,1.01084893756
MOZ,ABW,4.04919
MOZ,AFG,1097.09672
MOZ,AGO,381.73006
MOZ,AIA,3.82255
MOZ,ALB,96.14068
MOZ,AND,17.23243
MOZ,ARE,716750.596950001
MOZ,ARG,91995.75894
MOZ,ARM,4.37538
MOZ,ASM,839.16367
MOZ,ATA,10.52902
MOZ,ATF,19.5059
MOZ,AUS,94471.71445
MOZ,AUT,15286.56509
MOZ,AZE,2.5033
MOZ,BDI,0.96094
MOZ,BEL,50489.34708
MOZ,BES,3.16177
MOZ,BFA,1.29554
MOZ,BGD,1145.30075
MOZ,BGR,1084.83456
MOZ,BHR,56840.74327
MOZ,BHS,0.91866
MOZ,BIH,1.77722
MOZ,BLM,7.99551
MOZ,BLR,3672.90409
MOZ,BLZ,4.26435
MOZ,BMU,0.32827
MOZ,BOL,8.95164
MOZ,BRA,32316.7442
MOZ,BRB,5.29576
MOZ,BRN,1.43399
MOZ,BTN,9.50973
MOZ,BWA,1369.06539
MOZ,CAF,0.8742
MOZ,CAN,55080.72209
MOZ,CHE,21778.74172
MOZ,CHL,817.17721
MOZ,CHN,946363.1115
MOZ,CIV,1700.28475
MOZ,CMR,304.82796
MOZ,COG,519.99761
MOZ,COK,0.02625
MOZ,COL,515.85236
MOZ,COM,45.48723
MOZ,CPV,11.82628
MOZ,CRI,109.55138
MOZ,CUB,3.68444
MOZ,CUW,3645.93264
MOZ,CXR,2.95704
MOZ,CYP,1513.80625
MOZ,CZE,5375.25551
MOZ,DEU,67264.30216
MOZ,DJI,123.45211
MOZ,DMA,6.49516
MOZ,DNK,20041.51557
MOZ,DOM,107.24975
MOZ,DZA,119.33662
MOZ,EAS,2432640.64171
MOZ,ECS,1277174.73481
MOZ,ECU,0.29847
MOZ,EGY,9521.47549
MOZ,ESH,52.47519
MOZ,ESP,36162.24029
MOZ,EST,236.97866
MOZ,ETH,820.62371
MOZ,FIN,4873.13279
MOZ,FJI,47.12463
MOZ,FRA,205932.58
MOZ,GAB,94.4854
MOZ,GBR,147298.80867
MOZ,GEO,1819.52354
MOZ,GHA,241.65941
MOZ,GIB,277.81932
MOZ,GIN,35.1005
MOZ,GMB,0.5955
MOZ,GNB,13.3278
MOZ,GNQ,0.4132
MOZ,GRC,785.96234
MOZ,GRD,0.01094
MOZ,GRL,1.21053
MOZ,GUY,0.43342
MOZ,HKG,82332.39356
MOZ,HMD,32.85413
MOZ,HND,219.75585
MOZ,HRV,330.70822
MOZ,HTI,2.84998
MOZ,HUN,806.65364
MOZ,IDN,70761.0662100001
MOZ,IND,739751.07672
MOZ,IRL,14208.57515
MOZ,IRN,49.10622
MOZ,IRQ,12.36933
MOZ,ISL,6.58427
MOZ,ISR,2826.49796
MOZ,ITA,68650.64843
MOZ,JAM,111.34039
MOZ,JOR,635.9551
MOZ,JPN,230298.62283
MOZ,KAZ,0.85412
MOZ,KEN,11350.2861
MOZ,KGZ,4.10646
MOZ,KHM,14.97513
MOZ,KIR,41.00292
MOZ,KNA,5.42386
MOZ,KOR,45359.33571
MOZ,KWT,35117.03848
MOZ,LAO,0.4506
MOZ,LBN,2150.95159
MOZ,LBR,672.77218
MOZ,LCN,164553.64662
MOZ,LKA,1435.34186
MOZ,LSO,3926.37499
MOZ,LTU,6573.54303
MOZ,LUX,14360.40124
MOZ,LVA,575.3001
MOZ,MAC,246.92719
MOZ,MAR,746.41263
MOZ,MDA,0.50565
MOZ,MDG,10879.95225
MOZ,MDV,26.6897
MOZ,MEA,1010069.95584
MOZ,MEX,9496.2719
MOZ,MHL,79.01032
MOZ,MKD,1.88704
MOZ,MLI,2.40567
MOZ,MLT,8595.64531
MOZ,MMR,67.56422
MOZ,MRT,62.18227
MOZ,MUS,39499.4671
MOZ,MWI,33256.23921
MOZ,MYS,250247.81945
MOZ,NAC,295939.65469
MOZ,NAM,54445.55711
MOZ,NCL,0.07073
MOZ,NER,4.45004
MOZ,NFK,0.10029
MOZ,NGA,6944.72367
MOZ,NIC,48.71236
MOZ,NLD,54703.95391
MOZ,NOR,42978.56107
MOZ,NPL,51.20613
MOZ,NZL,536.74973
MOZ,OAS,9621.49041
MOZ,OMN,75284.46074
MOZ,PAK,105706.36634
MOZ,PAN,205.40394
MOZ,PCN,61.10473
MOZ,PER,11.69711
MOZ,PHL,430.71856
MOZ,PLW,37.49287
MOZ,POL,32560.49665
MOZ,PRK,1056.94184
MOZ,PRT,302879.86756
MOZ,PRY,1207.83778
MOZ,QAT,1925.51481
MOZ,ROM,2800.64903
MOZ,RUS,52515.8339
MOZ,RWA,803.02616
MOZ,SAS,849222.58795
MOZ,SAU,99109.6117
MOZ,SEN,157.03327
MOZ,SER,98.26204
MOZ,SGP,532433.33934
MOZ,SLE,9.56834
MOZ,SLV,231.58018
MOZ,SMR,0.66321
MOZ,SOM,858.01668
MOZ,SPM,4.3792
MOZ,SSD,83.91994
MOZ,SSF,2579051.45578
MOZ,STP,0.31662
MOZ,SUD,3.22366
MOZ,SUR,0.68142
MOZ,SVK,838.14372
MOZ,SVN,251.63093
MOZ,SWE,7079.53303
MOZ,SWZ,56783.85145
MOZ,SXM,0.98733
MOZ,SYC,292.64042
MOZ,SYR,11.40161
MOZ,TCA,29.03874
MOZ,TCD,146.14494
MOZ,TGO,11.89315
MOZ,THA,105563.11677
MOZ,TJK,12.24232
MOZ,TKL,3.81622
MOZ,TKM,36.11634
MOZ,TMP,0.9755
MOZ,TON,0.04331
MOZ,TTO,73.54671
MOZ,TUN,146.13483
MOZ,TUR,76900.26204
MOZ,TZA,48505.07313
MOZ,UGA,1345.40589
MOZ,UKR,14259.01385
MOZ,UMI,220.27688
MOZ,URY,26985.0859
MOZ,USA,240858.60433
MOZ,VAT,0.32547
MOZ,VCT,14.29407
MOZ,VEN,12.40323
MOZ,VGB,71.56998
MOZ,VNM,71406.64052
MOZ,WLD,8622696.04356
MOZ,WSM,2.83616
MOZ,YEM,103.25109
MOZ,ZAF,2252484.99839
MOZ,ZAR,6.1755
MOZ,ZMB,24606.51178
MOZ,ZWE,26369.91405
MMR,AFG,410.4282
MMR,ALB,1.14971
MMR,AND,0.83868
MMR,ARE,150818.84826
MMR,ARG,46502.42781
MMR,ARM,5.356
MMR,ASM,24.168
MMR,ATG,8.56
MMR,AUS,140977.45032
MMR,AUT,16150.37092
MMR,AZE,150.17606
MMR,BEL,20783.87655
MMR,BGD,38748.34170146
MMR,BGR,3606.99453
MMR,BIH,8.53875
MMR,BLR,2120.95123
MMR,BLZ,2169.02183
MMR,BOL,3987.39766
MMR,BRA,76091.45285
MMR,BRN,19.36438
MMR,CAF,0.25961
MMR,CAN,40450.71554
MMR,CHE,9085.40034
MMR,CHL,569.13611
MMR,CHN,4205761.28006736
MMR,CMR,213.15293
MMR,COG,1560.94173
MMR,COL,40.12749
MMR,CRI,83.45699
MMR,CUB,2.47998
MMR,CYP,1336.12182
MMR,CZE,5005.77901
MMR,DEU,136673.7072039
MMR,DMA,33.332
MMR,DNK,8054.63542
MMR,DOM,186.90719
MMR,EAS,12238748.1691969
MMR,ECS,578669.0120421
MMR,ECU,12.688
MMR,EGY,290.44472
MMR,ESP,31444.52976
MMR,EST,685.95584
MMR,ETH,126.16319
MMR,FIN,5561.38572
MMR,FJI,608.19298
MMR,FRA,136769.42382
MMR,FRO,23.26375
MMR,GBR,32886.8453122
MMR,GRC,337.87444
MMR,GTM,1029.662
MMR,HKG,2631.70708
MMR,HND,0.65108
MMR,HRV,464.22725
MMR,HTI,0.09895
MMR,HUN,3530.40544
MMR,IDN,1205459.5521
MMR,IND,574237.31203453
MMR,IRL,10349.24353
MMR,IRN,7208.8896
MMR,IRQ,2462.80608
MMR,ISL,3.7434
MMR,ISR,1233.87335
MMR,ITA,46274.647066
MMR,JOR,5719.40728
MMR,JPN,300269.87503163
MMR,KEN,381.68414
MMR,KGZ,24.70983
MMR,KHM,1844.1849999
MMR,KIR,20.127
MMR,KOR,304239.2324386
MMR,KWT,395.99998
MMR,LAO,417.06816
MMR,LBN,1807.89553
MMR,LCN,181463.75147
MMR,LKA,1658.27349
MMR,LTU,309.19291
MMR,LUX,1040.5088
MMR,LVA,66.7141
MMR,MAC,416.99927
MMR,MAR,120.87181
MMR,MDA,535.14519
MMR,MEA,326728.73293
MMR,MEX,10586.21875
MMR,MKD,3.5165
MMR,MLT,44.42132
MMR,MNT,0.53559
MMR,MRT,1.40407
MMR,MUS,3.2598
MMR,MYS,852612.8009732
MMR,NAC,246944.4405898
MMR,NAM,85.01745
MMR,NCL,0.7518
MMR,NER,1.65
MMR,NGA,5417.29209
MMR,NIC,2.81039
MMR,NLD,25852.74451
MMR,NOR,8399.06531
MMR,NPL,39.97363
MMR,NRU,0.37231
MMR,NZL,40886.89366
MMR,OAS,101694.70870889
MMR,OMN,101792.78694
MMR,PAK,18023.96385
MMR,PAN,3.24032
MMR,PER,22.88519
MMR,PHL,38248.25064
MMR,PNG,174.6
MMR,POL,5868.28492
MMR,PRT,1155.02493
MMR,PRY,39892.07549
MMR,QAT,40.41514
MMR,ROM,1181.38637
MMR,RUS,10995.46716
MMR,RWA,481.09365
MMR,SAS,633118.29290599
MMR,SAU,54739.70221
MMR,SER,53.27174
MMR,SGP,2738796.55250101
MMR,SLB,616.8
MMR,SLE,100.16644
MMR,SLV,11.61179
MMR,SMR,0.24777
MMR,SSF,14403.02081
MMR,STP,374.06312
MMR,SUD,76.79999
MMR,SUR,0.58132
MMR,SVK,1459.59141
MMR,SVN,802.05215
MMR,SWE,5302.1255
MMR,SWZ,3537.36103
MMR,SYC,290.61002
MMR,TCD,59.92226
MMR,TGO,4.05
MMR,THA,2068125.36272861
MMR,TJK,41.8536
MMR,TKL,16.31554
MMR,TKM,393.3
MMR,TMP,0.4476
MMR,TUN,52.37071
MMR,TUR,15606.83764
MMR,UKR,27862.40827
MMR,UNS,207.12044
MMR,URY,219.8655
MMR,USA,206493.7250498
MMR,UZB,399.58629
MMR,VEN,7.06278
MMR,VNM,336596.50746659
MMR,WLD,14322070.7369337
MMR,ZAF,1523.32848
MMR,ZMB,241.6
MMR,ZWE,0.0008
NAM,AFG,2.437854
NAM,AGO,16080.603475
NAM,ALB,9.067006
NAM,AND,34.255109
NAM,ARE,69021.678446
NAM,ARG,5557.871093
NAM,ARM,25.605548
NAM,ATA,85.362856
NAM,ATG,25.421383
NAM,AUS,21550.602517
NAM,AUT,4957.219979
NAM,AZE,8.519349
NAM,BDI,0.096287
NAM,BEL,19528.197721
NAM,BEN,65.503314
NAM,BFA,0.094743
NAM,BGD,2985.52214
NAM,BGR,161635.119608
NAM,BHR,15461.645933
NAM,BHS,6.232286
NAM,BIH,71.348162
NAM,BLR,256.576903
NAM,BLZ,166.264964
NAM,BMU,8.772841
NAM,BOL,7.834297
NAM,BRA,38949.425972
NAM,BRB,8.763322
NAM,BRN,0.486286
NAM,BTN,1.094074
NAM,BVT,0.476082
NAM,BWA,81935.829833
NAM,CAF,1.470768
NAM,CAN,12556.403347
NAM,CHE,148354.863634
NAM,CHL,27868.223275
NAM,CHN,581839.800543
NAM,CIV,6647.637053
NAM,CMR,26.707079
NAM,COG,1.494601
NAM,COK,1.572236
NAM,COL,46.064174
NAM,CRI,36.167904
NAM,CUB,5.39894
NAM,CUW,25.08041
NAM,CXR,0.567515
NAM,CYM,104.483271
NAM,CYP,525.131902
NAM,CZE,5848.759389
NAM,DEU,449961.990898
NAM,DMA,3.319973
NAM,DNK,11555.626966
NAM,DOM,60.494392
NAM,DZA,1.783847
NAM,EAS,1181608.440278
NAM,ECS,1599120.976512
NAM,ECU,99.344477
NAM,EGY,545.489427
NAM,ERI,0.253067
NAM,ESH,0.951269
NAM,ESP,68819.058615
NAM,EST,13344.792839
NAM,ETH,70.693187
NAM,FIN,65597.865453
NAM,FJI,29.228532
NAM,FLK,11579.19704
NAM,FRA,128510.468331
NAM,FRO,10397.226869
NAM,GAB,30.525593
NAM,GBR,166429.684909
NAM,GEO,3470.889469
NAM,GHA,260.466781
NAM,GIN,53.485437
NAM,GMB,4.743927
NAM,GNB,0.258785
NAM,GNQ,7.645148
NAM,GRC,16055.326256
NAM,GTM,83.644805
NAM,GUY,0.195746
NAM,HKG,28975.412189
NAM,HND,3.060211
NAM,HRV,101.885629
NAM,HTI,0.485555
NAM,HUN,1189.417081
NAM,IDN,4238.672907
NAM,IND,316288.774408
NAM,IOT,21.00989
NAM,IRL,64153.879869
NAM,IRN,332.030145
NAM,ISL,329.242127
NAM,ISR,4003.004858
NAM,ITA,45158.939382
NAM,JAM,2.611494
NAM,JOR,194.979226
NAM,JPN,67975.7049
NAM,KAZ,48.978862
NAM,KEN,233.616805
NAM,KGZ,0.723467
NAM,KHM,498.803952
NAM,KOR,17723.124767
NAM,KWT,19793.962211
NAM,LAO,12.28437
NAM,LBN,85.264861
NAM,LBR,2.827097
NAM,LBY,0.029231
NAM,LCN,336880.872696
NAM,LKA,606.17028
NAM,LSO,528.561496
NAM,LTU,3176.681317
NAM,LUX,1180.367806
NAM,LVA,1075.430456
NAM,MAC,54.716255
NAM,MAR,12102.905316
NAM,MDA,5.899014
NAM,MDG,919.087547
NAM,MDV,8.662279
NAM,MEA,376496.500053
NAM,MEX,14402.963692
NAM,MKD,23.718621
NAM,MLI,1.702789
NAM,MLT,23.669694
NAM,MMR,9.496771
NAM,MNG,0.395504
NAM,MOZ,3526.656053
NAM,MRT,823.309431
NAM,MSR,0.088141
NAM,MUS,12834.510983
NAM,MWI,335.292828
NAM,MYS,60350.679777
NAM,NAC,240075.753799
NAM,NCL,2.943072
NAM,NER,163.062053
NAM,NGA,268972.39974
NAM,NIC,0.376636
NAM,NIU,0.078788
NAM,NLD,73592.764502
NAM,NOR,9921.164356
NAM,NPL,0.308911
NAM,NRU,249.9481
NAM,NZL,1569.789538
NAM,OAS,6440.61184
NAM,OMN,125111.504426
NAM,PAK,2250.275069
NAM,PAN,89.759994
NAM,PCN,0.140252
NAM,PER,248053.527648
NAM,PHL,651.714696
NAM,PLW,1.443465
NAM,POL,11180.139462
NAM,PRK,59.645547
NAM,PRT,5524.205363
NAM,PRY,42.348336
NAM,QAT,16792.29454
NAM,ROM,1509.824888
NAM,RUS,40242.054431
NAM,RWA,57.64416
NAM,SAS,322143.245015
NAM,SAU,54716.404008
NAM,SEN,430.121881
NAM,SER,207.327049
NAM,SGP,368850.530772
NAM,SHN,0.556757
NAM,SLB,1.308845
NAM,SLE,63.22009
NAM,SLV,1.705388
NAM,SMR,0.119547
NAM,SOM,14.922934
NAM,SSF,6598802.012561
NAM,STP,0.737762
NAM,SUD,0.498266
NAM,SUR,20.141984
NAM,SVK,3224.829981
NAM,SVN,348.995158
NAM,SWE,24679.468108
NAM,SWZ,22677.468565
NAM,SYC,45.64974
NAM,TCA,3.563368
NAM,TCD,1.4222
NAM,TGO,5743.59163
NAM,THA,23882.948503
NAM,TJK,0.283146
NAM,TKL,244.856004
NAM,TMP,0.041462
NAM,TON,1.124647
NAM,TTO,2.764077
NAM,TUN,58291.758825
NAM,TUR,36289.909685
NAM,TZA,4755.3206
NAM,UGA,27.439233
NAM,UKR,557.098447
NAM,UNS,316933.504907
NAM,URY,1227.1041
NAM,USA,227510.577611
NAM,UZB,0.033843
NAM,VAT,1051.045882
NAM,VEN,1.309939
NAM,VGB,0.076259
NAM,VNM,3271.878084
NAM,VUT,55.662377
NAM,WLD,10991763.514665
NAM,WLF,0.091258
NAM,YEM,18.095059
NAM,ZAF,3528077.299443
NAM,ZAR,740438.014647
NAM,ZMB,1558022.91698
NAM,ZWE,19463.536572
NPL,AFG,59.3249
